,wd20cd,wd20nm,total_population,mean_age,median_age,country,prediction
401,E05000530,Teddington,10790.0,41.221964782205696,42.0,England,False
402,E05000531,Twickenham Riverside,11313.0,39.7052063997171,40.0,England,False
403,E05000532,West Twickenham,11088.0,38.193272005772,40.0,England,False
404,E05000533,Whitton,10057.0,40.0784528189321,40.0,England,False
405,E05000555,Beddington North,10870.0,39.3270469181233,40.0,England,False
406,E05000556,Beddington South,11261.0,39.1855963058343,39.0,England,False
407,E05000557,Belmont,10645.0,40.3242837012682,41.0,England,False
408,E05000558,Carshalton Central,10847.0,39.424541347838094,40.0,England,False
409,E05000559,Carshalton South and Clockhouse,10586.0,40.0570564897034,41.0,England,False
410,E05000560,Cheam,10677.0,43.4641753301489,45.0,England,False
411,E05000561,Nonsuch,10895.0,41.8413033501606,43.0,England,False
412,E05000562,St Helier,12727.0,35.9458631256384,36.0,England,False
413,E05000563,Stonecot,10918.0,39.7366733834036,40.0,England,False
414,E05000564,Sutton Central,13152.0,36.1169403892944,36.0,England,False
415,E05000565,Sutton North,11364.0,39.5291270679338,40.0,England,False
416,E05000566,Sutton South,10845.0,39.4366989396035,38.0,England,False
417,E05000567,Sutton West,11096.0,39.0352379235761,39.0,England,False
418,E05000568,The Wrythe,11187.0,37.2788951461518,37.0,England,False
419,E05000569,Wallington North,11845.0,38.65622625580409,39.0,England,False
420,E05000570,Wallington South,11219.0,39.970763882699,40.0,England,False
421,E05000571,Wandle Valley,12741.0,34.901656070952,35.0,England,False
422,E05000572,Worcester Park,13474.0,37.6370788184652,38.0,England,False
423,E05000590,Cann Hall,14427.0,33.9193179455188,33.0,England,False
424,E05000591,Cathall,13112.0,34.3221476510067,33.0,England,False
425,E05000592,Chapel End,15245.0,34.1828796326665,35.0,England,False
426,E05000593,Chingford Green,10551.0,43.1785612738129,44.0,England,False
427,E05000594,Endlebury,10957.0,41.147576891484896,42.0,England,False
428,E05000595,Forest,13196.0,35.2729615034859,34.0,England,False
429,E05000596,Grove Green,16047.0,33.777216925282,33.0,England,False
430,E05000597,Hale End and Highams Park,12714.0,36.360232814220495,36.0,England,False
431,E05000598,Hatch Lane,11661.0,39.9409141583055,40.0,England,False
432,E05000599,High Street,14904.0,34.7713365539453,34.0,England,False
433,E05000600,Higham Hill,15642.0,33.0997954225802,33.0,England,False
434,E05000601,Hoe Street,14727.0,34.6914510762545,34.0,England,False
435,E05000602,Larkswood,12745.0,38.9530011769321,38.0,England,False
436,E05000603,Lea Bridge,16459.0,35.1206027097637,35.0,England,False
437,E05000604,Leyton,15733.0,33.4950104875103,33.0,England,False
438,E05000605,Leytonstone,13961.0,35.4300551536423,34.0,England,False
439,E05000606,Markhouse,13995.0,34.4754555198285,34.0,England,False
440,E05000607,Valley,12558.0,37.9030896639592,37.0,England,False
441,E05000608,William Morris,14367.0,34.3375095705436,34.0,England,False
442,E05000609,Wood Street,13982.0,34.5781004148191,35.0,England,False
443,E05000610,Balham,15948.0,34.4283295711061,32.0,England,False
444,E05000611,Bedford,13826.0,35.1667872124982,32.0,England,False
445,E05000612,Earlsfield,16405.0,33.8422432185309,33.0,England,False
446,E05000613,East Putney,16218.0,37.276421260328,35.0,England,False
447,E05000614,Fairfield,15668.0,35.1342226193516,33.0,England,False
448,E05000615,Furzedown,17039.0,35.8623745524972,35.0,England,False
449,E05000616,Graveney,15645.0,34.5767337807606,33.0,England,False
450,E05000617,Latchmere,16308.0,34.0714373313711,32.0,England,False
451,E05000618,Nightingale,14634.0,36.3490501571682,34.0,England,False
452,E05000619,Northcote,16733.0,33.619374887946,33.0,England,False
453,E05000620,Queenstown,20397.0,34.6683826052851,33.0,England,False
454,E05000621,Roehampton and Putney Heath,17423.0,33.6294553176835,30.0,England,False
455,E05000622,St Mary's Park,19473.0,37.1813279926052,35.0,England,False
456,E05000623,Shaftesbury,15645.0,35.1590923617769,33.0,England,False
457,E05000624,Southfields,17296.0,34.6535037002775,35.0,England,False
458,E05000625,Thamesfield,16349.0,36.6823658939385,35.0,England,False
459,E05000626,Tooting,16518.0,34.5779755418332,32.0,England,False
460,E05000627,Wandsworth Common,15473.0,35.6462870807213,35.0,England,False
461,E05000628,West Hill,16482.0,36.2505763863609,35.0,England,False
462,E05000629,West Putney,16197.0,37.9212817188368,37.0,England,False
463,E05000630,Abbey Road,14944.0,37.0455701284797,36.0,England,False
464,E05000631,Bayswater,11957.0,37.237685038053,36.0,England,False
465,E05000632,Bryanston and Dorset Square,14671.0,37.1511144434599,34.0,England,False
466,E05000633,Churchill,11071.0,37.5044711408184,36.0,England,False
467,E05000634,Church Street,13146.0,37.0352959075004,35.0,England,False
468,E05000635,Harrow Road,12963.0,36.2851191853738,35.0,England,False
469,E05000636,Hyde Park,15076.0,36.2518572565667,33.0,England,False
470,E05000637,Knightsbridge and Belgravia,11746.0,37.8481185084284,36.0,England,False
471,E05000638,Lancaster Gate,15567.0,36.3732254127321,34.0,England,False
472,E05000639,Little Venice,12369.0,37.5588972431078,37.0,England,False
473,E05000640,Maida Vale,11210.0,35.8586975914362,35.0,England,False
474,E05000641,Marylebone High Street,13479.0,36.9997774315602,34.0,England,False
475,E05000642,Queen's Park,13639.0,35.7437495417553,35.0,England,False
476,E05000643,Regent's Park,15927.0,38.8203051422113,36.0,England,False
477,E05000644,St James's,12535.0,41.6508974870363,41.0,England,False
478,E05000645,Tachbrook,9765.0,40.5180747567844,37.0,England,False
479,E05000646,Vincent Square,12509.0,39.505156287473,38.0,England,False
480,E05000647,Warwick,10540.0,39.0529411764706,36.0,England,False
481,E05000648,Westbourne,14624.0,35.5705689277899,35.0,England,False
482,E05000649,West End,13579.0,39.5001841078135,37.0,England,False
483,E05000650,Astley Bridge,14048.0,40.7632403189066,41.0,England,False
484,E05000651,Bradshaw,11397.0,44.933140300079,48.0,England,False
485,E05000652,Breightmet,14140.0,39.1758132956153,38.0,England,False
486,E05000653,Bromley Cross,13559.0,43.937384762888094,47.0,England,False
487,E05000654,Crompton,16738.0,35.2420838809894,34.0,England,False
488,E05000655,Farnworth,16596.0,36.5268136900458,35.0,England,False
489,E05000656,Great Lever,16261.0,33.2566877805793,31.0,England,False
490,E05000657,Halliwell,15059.0,34.7206985855635,32.0,England,False
491,E05000658,Harper Green,15195.0,35.3490621915104,34.0,England,False
492,E05000659,Heaton and Lostock,14276.0,43.2878257214906,45.0,England,False
493,E05000660,Horwich and Blackrod,13264.0,41.8155910735826,43.0,England,False
494,E05000661,Horwich North East,12198.0,43.9877029021151,47.0,England,False
495,E05000662,Hulton,14652.0,39.1304258804259,39.0,England,False
496,E05000663,Kearsley,14518.0,39.9995867199339,39.0,England,False
497,E05000664,Little Lever and Darcy Lever,12635.0,42.6762960031658,45.0,England,False
498,E05000665,Rumworth,17546.0,33.1705801892169,31.0,England,False
499,E05000666,Smithills,14485.0,39.0452882292026,38.0,England,False
500,E05000667,Tonge with the Haulgh,14178.0,37.6230074763718,35.0,England,False
501,E05000668,Westhoughton North and Chew Moor,13964.0,42.3057146949298,44.0,England,False
502,E05000669,Westhoughton South,12841.0,40.8783583833035,42.0,England,False
503,E05000670,Besses,10916.0,38.2613594723342,37.0,England,False
504,E05000671,Church,10384.0,45.09312403698,47.0,England,False
505,E05000672,East,11928.0,35.9160798122066,34.0,England,False
506,E05000673,Elton,11668.0,40.2195749057251,40.0,England,False
507,E05000674,Holyrood,11156.0,40.74202223019,40.5,England,False
508,E05000675,Moorside,12723.0,37.9740627210564,37.0,England,False
509,E05000676,North Manor,9721.0,47.362102664335,51.0,England,False
510,E05000677,Pilkington Park,9695.0,43.8399174832388,45.0,England,False
511,E05000678,Radcliffe East,12442.0,38.6296415367304,37.0,England,False
512,E05000679,Radcliffe North,11020.0,42.3040834845735,44.0,England,False
513,E05000680,Radcliffe West,11949.0,36.642898987363,35.0,England,False
514,E05000681,Ramsbottom,11588.0,40.843372454263,43.0,England,False
515,E05000682,Redvales,12354.0,37.4155739031893,36.0,England,False
516,E05000683,St Mary's,10428.0,41.5111238971998,41.0,England,False
517,E05000684,Sedgley,13730.0,33.9362709395484,32.0,England,False
518,E05000685,Tottington,9826.0,42.8032770201506,45.0,England,False
519,E05000686,Unsworth,9462.0,43.2646374973579,45.0,England,False
520,E05000719,Alexandra,15020.0,31.87982689747,29.0,England,False
521,E05000720,Chadderton Central,11108.0,39.6732084983795,39.0,England,False
522,E05000721,Chadderton North,11281.0,38.9426469284638,38.0,England,False
523,E05000722,Chadderton South,11299.0,38.9647756438623,37.0,England,False
524,E05000723,Coldhurst,13475.0,31.708051948052,29.0,England,False
525,E05000724,Crompton,10215.0,44.8320117474303,48.0,England,False
526,E05000725,Failsworth East,10229.0,42.0099716492326,43.0,England,False
527,E05000726,Failsworth West,10405.0,41.399135031235,41.0,England,False
528,E05000727,Hollinwood,12400.0,35.6079032258065,33.0,England,False
529,E05000728,Medlock Vale,14334.0,33.128714943491,31.0,England,False
530,E05000729,Royton North,9831.0,44.2893907028787,47.0,England,False
531,E05000730,Royton South,10823.0,43.2454033077705,45.0,England,False
532,E05000731,Saddleworth North,9779.0,45.198588812762,48.0,England,False
533,E05000732,Saddleworth South,10132.0,45.6506119226214,49.0,England,False
534,E05000733,Saddleworth West and Lees,10824.0,43.180155210643,45.0,England,False
535,E05000734,St James',12661.0,35.6863596872285,34.0,England,False
536,E05000735,St Mary's,15710.0,30.664608529599,28.0,England,False
537,E05000736,Shaw,10183.0,42.4381812825297,44.0,England,False
538,E05000737,Waterhead,13395.0,35.2607689436357,34.0,England,False
539,E05000738,Werneth,14006.0,30.8273597029844,28.0,England,False
540,E05000739,Balderstone and Kirkholt,11557.0,35.9138184649996,34.0,England,False
541,E05000740,Bamford,9708.0,43.1400906468892,44.0,England,False
542,E05000741,Castleton,10796.0,40.332901074472,40.0,England,False
543,E05000742,Central Rochdale,11532.0,32.8606486298994,31.0,England,False
544,E05000743,East Middleton,10565.0,40.3984855655466,40.0,England,False
545,E05000744,Healey,10483.0,41.0949155776018,42.0,England,False
546,E05000745,Hopwood Hall,12303.0,39.700398276843,39.0,England,False
547,E05000746,Kingsway,13302.0,33.3868591189295,31.0,England,False
548,E05000747,Littleborough Lakeside,9244.0,43.390307226309,46.0,England,False
549,E05000748,Milkstone and Deeplish,12370.0,32.8970897332256,31.0,England,False
550,E05000749,Milnrow and Newhey,10205.0,42.6230279274865,45.0,England,False
551,E05000750,Norden,9292.0,43.4097072750753,47.0,England,False
552,E05000751,North Heywood,10837.0,38.6581157146812,37.0,England,False
553,E05000752,North Middleton,10358.0,39.3797065070477,39.0,England,False
554,E05000753,Smallbridge and Firgrove,12285.0,34.8308506308506,33.0,England,False
555,E05000754,South Middleton,9834.0,43.2112060199309,44.0,England,False
556,E05000755,Spotland and Falinge,11704.0,36.9558270676692,35.0,England,False
557,E05000756,Wardle and West Littleborough,11216.0,40.4766405135521,42.0,England,False
558,E05000757,West Heywood,11910.0,38.3538203190596,37.0,England,False
559,E05000758,West Middleton,12911.0,36.8369607311595,36.0,England,False
560,E05000779,Bramhall North,12897.0,44.2633170504769,47.0,England,False
561,E05000780,Bramhall South and Woodford,12275.0,46.346883910387,49.0,England,False
562,E05000781,Bredbury and Woodley,13250.0,43.4295849056604,45.0,England,False
563,E05000782,Bredbury Green and Romiley,14389.0,43.6109528111752,45.0,England,False
564,E05000783,Brinnington and Central,17025.0,36.2105139500734,34.0,England,False
565,E05000784,Cheadle and Gatley,15344.0,42.5172054223149,44.0,England,False
566,E05000785,Cheadle Hulme North,13457.0,41.5844541874118,42.0,England,False
567,E05000786,Cheadle Hulme South,14303.0,42.09704257848,44.0,England,False
568,E05000787,Davenport and Cale Green,15795.0,36.8126622348845,35.0,England,False
569,E05000788,Edgeley and Cheadle Heath,14663.0,37.5743708654436,36.0,England,False
570,E05000789,Hazel Grove,14247.0,43.1396083385976,44.0,England,False
571,E05000790,Heald Green,12772.0,41.9569370497964,42.0,England,False
572,E05000791,Heatons North,14600.0,40.6802054794521,41.0,England,False
573,E05000792,Heatons South,14223.0,40.48709836180831,41.0,England,False
574,E05000793,Manor,13805.0,39.0672944585295,38.0,England,False
575,E05000794,Marple North,12670.0,45.6782951854775,49.0,England,False
576,E05000795,Marple South and High Lane,11574.0,47.7001036806636,51.0,England,False
577,E05000796,Offerton,14225.0,41.2785237258348,42.0,England,False
578,E05000797,Reddish North,14987.0,37.943084006138704,37.0,England,False
579,E05000798,Reddish South,13662.0,40.39745278875711,40.0,England,False
580,E05000799,Stepping Hill,13260.0,42.3791101055807,44.0,England,False
581,E05000800,Ashton Hurst,11594.0,40.5836639641194,41.0,England,False
582,E05000801,Ashton St Michael's,12529.0,37.5156836140155,36.0,England,False
583,E05000802,Ashton Waterloo,11583.0,40.11732711732711,40.0,England,False
584,E05000803,Audenshaw,12447.0,40.3972844862216,40.0,England,False
585,E05000804,Denton North East,11020.0,41.084664246824,41.0,England,False
586,E05000805,Denton South,10943.0,41.819519327423905,43.0,England,False
587,E05000806,Denton West,11218.0,43.3842931003744,45.0,England,False
588,E05000807,Droylsden East,12263.0,40.1740194079752,40.0,England,False
589,E05000808,Droylsden West,11216.0,40.1886590584879,40.0,England,False
590,E05000809,Dukinfield,12934.0,38.811349930416,38.0,England,False
591,E05000810,Dukinfield Stalybridge,11002.0,43.076986002545,45.0,England,False
592,E05000811,Hyde Godley,12304.0,37.8857282184655,37.0,England,False
593,E05000812,Hyde Newton,14574.0,37.8458213256484,37.0,England,False
594,E05000813,Hyde Werneth,11639.0,40.5269353037203,40.0,England,False
595,E05000814,Longdendale,10024.0,41.6588188347965,43.0,England,False
596,E05000815,Mossley,11483.0,39.6872768440303,40.0,England,False
597,E05000816,St Peter's,13681.0,35.5383378408011,34.0,England,False
598,E05000817,Stalybridge North,12875.0,39.192932038835,39.0,England,False
599,E05000818,Stalybridge South,11164.0,40.595395915442495,41.0,England,False
600,E05000819,Altrincham,13208.0,38.4280738946093,38.0,England,False
601,E05000820,Ashton upon Mersey,10327.0,41.3149026822891,42.0,England,False
602,E05000821,Bowdon,9433.0,45.059684087777,48.0,England,False
603,E05000822,Broadheath,14169.0,37.7042840002823,38.0,England,False
604,E05000823,Brooklands,10792.0,41.00018532246111,42.0,England,False
605,E05000824,Bucklow-St Martins,10524.0,37.35452299505889,36.0,England,False
606,E05000825,Clifford,12702.0,34.9000157455519,34.0,England,False
607,E05000826,Davyhulme East,9692.0,41.638877424680096,43.0,England,False
608,E05000827,Davyhulme West,10010.0,42.3128871128871,45.0,England,False
609,E05000828,Flixton,10783.0,43.7434851154595,46.0,England,False
610,E05000829,Gorse Hill,12467.0,35.8649233977701,35.0,England,False
611,E05000830,Hale Barns,10214.0,43.4402780497357,46.0,England,False
612,E05000831,Hale Central,10831.0,39.1878866217339,41.0,England,False
613,E05000832,Longford,12795.0,37.5487299726456,37.0,England,False
614,E05000833,Priory,11808.0,38.8685636856369,39.0,England,False
615,E05000834,St Mary's,12075.0,40.7483229813665,42.0,England,False
616,E05000835,Sale Moor,10874.0,38.8896450248299,39.0,England,False
617,E05000836,Stretford,11318.0,38.6278494433646,38.0,England,False
618,E05000837,Timperley,11126.0,41.7627179579364,43.0,England,False
619,E05000838,Urmston,11270.0,42.3303460514641,43.0,England,False
620,E05000839,Village,10936.0,41.1733723482078,43.0,England,False
621,E05000840,Abram,15981.0,37.6403854577311,36.0,England,False
622,E05000841,Ashton,11972.0,42.6877714667558,45.0,England,False
623,E05000842,Aspull New Springs Whelley,12997.0,43.2288989766869,46.0,England,False
624,E05000843,Astley Mosley Common,11712.0,41.6436133879781,43.0,England,False
625,E05000844,Atherleigh,12243.0,39.6657681940701,39.0,England,False
626,E05000845,Atherton,15672.0,39.738769780500306,39.0,England,False
627,E05000846,Bryn,11559.0,43.3014966692621,45.0,England,False
628,E05000847,Douglas,13760.0,38.42943313953489,36.0,England,False
629,E05000848,Golborne and Lowton West,11980.0,41.4884808013356,42.0,England,False
630,E05000849,Hindley,13668.0,40.4590283874744,40.0,England,False
631,E05000850,Hindley Green,11243.0,43.2195143644935,46.0,England,False
632,E05000851,Ince,14343.0,37.037858188663506,36.0,England,False
633,E05000852,Leigh East,12633.0,40.7728963824903,41.0,England,False
634,E05000853,Leigh South,14486.0,41.5843573105067,43.0,England,False
